"","SpeciesSSet","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"1627","699",32,1,NA,NA,NA,NA,NA,NA,NA,-0.0898318558012405,-0.0933896319459178,-0.0950199214217078,-0.0883272716761034,-0.0717224866912267,-0.0482874760985508,-0.0225990223796817,0.000536144943415806,0.0166258303038489,0.0238384382510111,0.0243493191037116,0.0213276607768951,0.0152087992738676,0.00517800416732861,-0.00626087806094788,-0.0134351256742073,-0.0132072986829599,-0.00807583556156533,-0.00227095956008982,0.00291607090933632,0.00799080855547762,0.0117371980355154,0.0122422934758624,0.0108591981078665,0.0117154286748515,0.0162264928300504,0.0203003145528786,0.0182716215563636,0.0083790205215446,-0.00600544746364573,-0.0183746612741131,-0.021315353913276,-0.00992976424238723,0.0131075654019788,0.0363750288068976,0.047228426297597,0.0422099797869533,0.028752295367761,0.0162893193687941,0.00785991304592404,0.00137992181242796,-0.00381338077085158,-0.00518249499763201,-0.00114186718740461,0.0063128253431799,0.0140342010947234,0.0202615079781638,0.0231369297465973,0.0190493597526253,0.00601202457014582,-0.0111773672759548,-0.0227753765795005
"1628","700",53,1,NA,NA,NA,NA,NA,NA,NA,0.0136300694863352,0.00626017027333248,-0.000796385247264331,0.000547067507324694,0.0104378884310528,0.0214232492484461,0.0207819844766615,-0.00455245853489639,-0.0524095699764267,-0.0941450205569527,-0.0956485306274297,-0.0566888491386477,-0.0134041348703178,0.00958144232624414,0.0322090226960294,0.0837979162432845,0.147030079523944,0.166132834541539,0.112707239305796,0.0186709875325155,-0.062872760924783,-0.106048892509453,-0.110926321272224,-0.0803547160316525,-0.0234774903556338,0.0314722594371568,0.0563447921164697,0.0536710167547065,0.0466607334298799,0.0399367804034176,0.0139878198142209,-0.0367414523403291,-0.0840213639632004,-0.0966686080923391,-0.0740792857439529,-0.0357572448422225,0.00674226282903545,0.0499177510519451,0.0823152887128027,0.0897923243570555,0.0731156655368974,0.0434210403628696,0.00474414163168535,-0.0396902930085667,-0.0674617068767378,-0.0497206705000919,0.0077697390691569,0.0580571263810927,0.0616294630825895,0.0272089610704562,-0.00813729169327093,-0.0240070363525438
"1629","701",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0579226664060442,-0.0543503100398537,-0.0441710220791749,-0.027534609873809,-0.00889782089400404,0.00843830886887575,0.0249137128731118,0.0396064753234868,0.0463328622935544,0.0387696281113215,0.0178206551099245,-0.00883590502567788,-0.0325915318422068,-0.046848707506205,-0.0474640169534442,-0.035250890447228,-0.016757854892774,0.00225331042436938,0.0233842926282812,0.0504411708092554,0.0777152874426625,0.089671273218551,0.0750544989571171,0.0375465595044382,-0.00866784590381986,-0.04844461219803,-0.0690866578687364,-0.0627778304720583,-0.033479275505885,0.00269505038770168,0.031908095033204,0.0549043181226172,0.0766930315562386,0.0866211140612259,0.0620352054423625,-0.00255445911514718,-0.0787989296035345,-0.125218938956666,-0.121707841964058,-0.080119736393919,-0.0274721785874052,0.0142284371659533,0.0375875567889707,0.0506368341264958,0.0674641397077509,0.0889982959680435,0.0937145852502823,0.0580927339746418,-0.0116791966812406,-0.0794935764312714,-0.115850716875086,-0.124403644002355
"163","702",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0043130170439527,0.00475213351931592,0.00419409162262574,-0.0174335727571981,-0.041921615857287,-0.0395038388317563,-0.00459128149677501,0.0379429676378144,0.059004230755935,0.0453965633177847,-0.00415586175073512,-0.0821790971250781,-0.158551392547824,-0.179299144253845,-0.107388113366424,0.0282459527912731,0.142634962239526,0.168912289603495,0.117347633081654,0.0520841680046814,0.0184147945486819,0.00886643756706396,-0.0034831428575357,-0.0222324864157053,-0.0298677828591809,-0.0169328908162794,0.00947750389840785,0.0407347506816182,0.0717975533754627,0.0906703363343977,0.0815875947304792,0.0481823818153952,0.0192584805626341
"1630","703",53,1,NA,NA,NA,NA,NA,NA,NA,-0.150770032157393,-0.136150324297462,-0.117162543415753,-0.101986664545645,-0.0837214593805985,-0.0515902653384324,-0.00959722335076618,0.0253369854185833,0.0411567212209896,0.0385242306978377,0.0226868667030873,-0.00237129648332934,-0.0288420254417239,-0.0432550905096246,-0.0375486856360181,-0.0189691818994413,-0.00283058117425461,0.00331973175695721,0.00341742334881001,0.0023975871435139,-0.000982134746523977,-0.00857068591585908,-0.0152264143242899,-0.0114801153582015,0.00685254554950265,0.0333127859963666,0.0537541804102161,0.0542406813012521,0.0301281377834242,-0.00827737712588594,-0.040193821634934,-0.04918058608331,-0.0356717445454486,-0.0139323061402999,0.00270403484985116,0.0109824450803969,0.013073720752747,0.00864511557664682,-0.00398914856384525,-0.0210574102840494,-0.0330700700901065,-0.0329520178714636,-0.0217323944766816,-0.00464145160568541,0.0160338126462144,0.0414213258413085,0.0701723308113106,0.0952697574099586,0.108605043330905,0.108306247667326,0.100643790782301,0.0945020325595658
"1631","704",53,1,NA,NA,NA,NA,NA,NA,NA,-0.108904155767148,-0.106077031003451,-0.110670006106469,-0.122088291872687,-0.119932551300669,-0.0867039262517562,-0.0301992246031487,0.0262357435916261,0.0673676061760768,0.0890169642722271,0.0858366607884165,0.0541219186243109,0.00769098005910807,-0.0252447820794333,-0.0289927763446358,-0.0152353863781896,-0.00494922473737547,-0.00437880838490257,-0.00702184453302146,-0.0112137922800266,-0.0226240289039246,-0.0402044004557137,-0.0504820508510357,-0.0392271828220568,-0.00407734538147464,0.0437023790433898,0.0831094191525171,0.0901941573319422,0.0531154591414775,-0.0120479846809376,-0.066793172972516,-0.0803891016766256,-0.05459446122833,-0.0155400606800946,0.0145279137661989,0.0314313458921229,0.0393727089003377,0.0383048510572868,0.0250676046321787,0.00142450178937703,-0.0238495020427034,-0.0396631199718234,-0.0387760467152582,-0.0231429081791273,-0.00507089007647332,0.00119632367548128,-0.00655559565697927,-0.0143589485346801,-0.0053242877605163,0.0230098197362462,0.056043702990306,0.0760578862786224
"1632","705",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0625791356062291,-0.0617644215381352,-0.0591897930077079,-0.0542577581732737,-0.0474114255712201,-0.039621648756254,-0.0314078118572119,-0.0226004771676596,-0.013004715973167,-0.00300817046302537,0.00651513817759808,0.0146119573659365,0.0204041251411584,0.0231656528616231,0.0227412302503318,0.0199983512679753,0.016550830159991,0.0137344942101894,0.0117971132582742,0.0100579305364534,0.00768390816421194,0.00425106355866056,-0.000134054071885048,-0.00482665253132719,-0.00871297032208851,-0.0106888417061946,-0.0104436016973473,-0.00878416349142586,-0.00701204801620814,-0.00591164506893938,-0.00535440451357005,-0.00478866909312048,-0.00394371515626823,-0.00301969716758443,-0.00232059542713658,-0.0018383342440691,-0.00126207022698588,-0.000431895295568863,0.000252258792418303,6.21662158868386e-05,-0.00120617371102316,-0.00263990979532314,-0.00272259259184193,-0.000582869085157922,0.00336263312948248,0.00801742502679859,0.0125541464997361,0.0165387837176889,0.0194567844310838,0.0207732997984817,0.0206540399672439,0.0201301439293859
"1633","706",53,1,NA,NA,NA,NA,NA,NA,NA,0.0335337312269206,0.0130087903699092,-0.0332488250467955,-0.0896897183043255,-0.121938706245578,-0.110337016664547,-0.0733575919422299,-0.0455888557636897,-0.0356379669636145,-0.020429515785654,0.0165645799222721,0.0574344082117456,0.0716222622002795,0.0560313761675958,0.0374928611605047,0.036546952943419,0.0442547270757887,0.040412390689974,0.0217597915127792,0.00049491511637445,-0.0178693428816077,-0.0396217193079935,-0.064118186808125,-0.0728719389149683,-0.0465114821128824,0.0110049432349503,0.0710669209689705,0.101966469679719,0.0894073612796908,0.0409679555818787,-0.0213566629683817,-0.0723735737547191,-0.0947278231487085,-0.0849258182717141,-0.050370297070775,-0.00286790721515739,0.0420990529267575,0.0635387529901099,0.0436703634118319,-0.0135643372176447,-0.0759102587313608,-0.103219947516216,-0.0787884286131314,-0.0210198851079134,0.0334795523561744,0.0562832830892568,0.0422633595707689,0.00896273412939408,-0.0157842372420605,-0.0133960199270217,0.0102899371571409,0.0310761326178079
"1634","707",53,1,NA,NA,NA,NA,NA,NA,NA,0.00240139440997122,0.00240139289151875,0.00240139153250496,0.0024013970858987,0.00240141731025023,0.00240145050712393,0.00240148326300238,0.00240150247246218,0.0024015068337695,0.00240150269371853,0.00240149104128928,0.00240146317028511,0.00240140796937549,0.00240131926141185,0.00240119704762387,0.00240104686739295,0.00240087900446762,0.00240070416131477,0.0024005280988848,0.00240035288392892,0.00240018302954592,0.00240002552200158,0.00239988232199284,0.00239974800058329,0.0023996178618253,0.00239949350457103,0.00239937574099569,0.00239925654195661,0.00239912514681961,0.00239898044794806,0.00239883027723842,0.00239867902810076,0.00239852410583552,0.00239836636738211,0.00239821517792826,0.00239807676785375,0.00239794267572613,0.00239779656196726,0.00239762987811165,0.00239744503052686,0.00239724619396497,0.0023970355180829,0.00239681893933419,0.00239660779388506,0.00239641117362988,0.00239623195181116,0.00239607372883599,0.00239594650611608,0.00239585987608049,0.00239581253130483,0.00239579256674016,0.00239578665057216
"1635","708",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0494629307820489,-0.0489342570385003,-0.0475515469647076,-0.044933437847104,-0.0408335763954144,-0.0353582144138714,-0.0289390742011573,-0.0219486349435506,-0.0143731785073943,-0.00598567799176464,0.00311458195805225,0.0121510972885608,0.0198546027653534,0.0250486046337084,0.0272389873980591,0.0268171170126008,0.0247043678486665,0.0217189404321554,0.0182917572886494,0.0148130477824671,0.0120559677770182,0.0109247894846765,0.0116833474615943,0.0136455143669743,0.0157761016903353,0.01742924219167,0.0183269023260129,0.0180478052690982,0.015993899318304,0.0119936585411347,0.00666610173762749,0.000982478171598133,-0.00441234572578675,-0.00932416159125071,-0.0136611802757232,-0.0172560176906518,-0.0200283434147936,-0.0220945341783385,-0.0236340302804681,-0.0247476485461122,-0.0254090729739846,-0.025305420929512,-0.0236333822602348,-0.019368134087993,-0.0121663737883759,-0.00311317132695599,0.00565013962621463,0.0122684426239641,0.0162357887860995,0.0182416228240556,0.0192018476626155,0.0196047131788979
"1636","709",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0206607394207055,-0.0225879497509163,-0.0264643393692563,-0.0312856399421715,-0.0360744628515353,-0.0409360243307384,-0.0451323804939257,-0.0442224367567392,-0.0321832863641669,-0.00864494048362952,0.0176689985014891,0.0356972214672437,0.042211751481231,0.043119351584112,0.0446660272588071,0.04593945301633,0.0411582749101889,0.0272299368602016,0.00715409362326236,-0.0127973877599397,-0.0271561872386676,-0.0330358363235463,-0.0302123829950081,-0.020518475179147,-0.00659110876010627,0.00903049316458504,0.023339092891232,0.0323370992792229,0.0329258767550951,0.0258242193891114,0.015434169954412,0.00619767913617442,-0.000114844871810016,-0.00339807869582387,-0.00330485329005414,0.000172267906458634,0.00513897741651137,0.00861624911912129,0.00903094179867092,0.00691671099957314,0.00341626797080896,-0.000607090275030808,-0.00406923922132174,-0.00605494456594036,-0.00757871024117684,-0.011725138829153,-0.0207018429836485,-0.0330673089596789,-0.0447298656158526,-0.0524851749799522,-0.0560269419934105,-0.0570072946653253
"1637","710",20,1,NA,NA,NA,NA,NA,NA,NA,-0.0306538414214024,-0.0462722398856168,-0.0809622787750228,-0.118985223588815,-0.128885776223302,-0.0960803559138486,-0.0403802530829782,0.00938595455244084,0.0479381027065016,0.0861684541908685,0.11845163280862,0.117742041804825,0.0682558159272024,-0.0100310662560736,-0.0769235786817508,-0.105244140609754,-0.0947802353440035,-0.0616861089082548,-0.0215253735169967,0.0205259478893876,0.0669565480524175,0.112973634990234,0.135181969848908,0.106203606012715,0.0277090292394357,-0.0597937841953113,-0.110968780094269,-0.11529895530324,-0.0941062236553869,-0.0656565096546387,-0.0297934711159999,0.0140638060020093,0.0537658638450975,0.0782715662860076,0.0901017389432937,0.0917954099232274,0.0716365195252762,0.0202475855872601,-0.0431452134413852,-0.0797437454121648,-0.0709198307160626,-0.0366894561530726,-0.00930864096034467,0.0016024669290835,0.0111278816781881,0.0342298043298208,0.0667733590998498,0.0872496126105173,0.0723705079271553,0.0169851325055466,-0.0541983132943853,-0.101013290947226
"1638","711",53,1,NA,NA,NA,NA,NA,NA,NA,0.0223063663364755,0.0125156442624617,-0.00781441256010518,-0.0342747261266072,-0.0584102267274482,-0.0725821484525191,-0.0735126992993662,-0.0620881856733349,-0.0413451161250078,-0.0156868732359883,0.00896454841444128,0.0264639141292237,0.0333079855371006,0.0305695283946197,0.0231747488203511,0.0170109448302336,0.0152096007614988,0.015509829788825,0.0114912143905779,-0.00153005956288488,-0.0206152461636473,-0.0360575251524491,-0.0391087824054006,-0.0284740512209909,-0.00911337979288041,0.0131247632157399,0.0332544866682651,0.0449620688798515,0.0415719505332588,0.0226354181111807,-0.00165849942760676,-0.0161439204452363,-0.0126037911644057,0.00399669514834433,0.0208678110725793,0.0280503092858007,0.0242955243912166,0.0149717871066883,0.0063823924665003,0.00170587883864948,9.91098810430024e-05,-0.00208208096892792,-0.00900960151859254,-0.0226215889841754,-0.0403313438739021,-0.0548348060032724,-0.0571803259373043,-0.0420949444916217,-0.0121188528370082,0.0228886478977564,0.0510334768001879,0.0651213182550399
"1639","712",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0709331723985032,-0.0723976817499323,-0.0731458238709037,-0.070064359387467,-0.061534950904071,-0.0481789871578694,-0.0315320054156868,-0.0126842582970721,0.0074401270956076,0.0268012806399457,0.0419750085365331,0.0497327819007707,0.0491114109638606,0.0420462583479373,0.0321417946941758,0.0227446100531574,0.015587944522466,0.0104607782263495,0.00587023585724022,0.00048308209605552,-0.0054395324430152,-0.00988489528242975,-0.0106650042016874,-0.00741227737783912,-0.00207767988777996,0.00241022633973698,0.00380299696241604,0.00117738089999553,-0.00509327265568627,-0.0131906849949071,-0.0199486802118596,-0.0222623410984659,-0.0192797339603634,-0.0131120588409892,-0.00689313931503466,-0.00207792634744686,0.00212134072155412,0.00687312222849701,0.0120338480279929,0.0166087919534872,0.0202646467612879,0.0235321819290601,0.0264611008961615,0.027814949294104,0.0261516412822844,0.0214774760963492,0.015331756551701,0.00923605501925162,0.00353926567225904,-0.00196638330952403,-0.0067208018354874,-0.00943057152409121
"164","713",53,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00252290280322542,0.00252290280323564,0.00252290280326495,0.00252290280332645,0.0025229028034377,0.00252290280361334,0.00252290280386425,0.00252290280418266,0.00252290280454415,0.00252290280491652,0.00252290280527556,0.00252290280562972,0.00252290280600365,0.00252290280641754,0.00252290280686052,0.00252290280730061,0.00252290280770939,0.00252290280807799,0.00252290280839884,0.00252290280864975,0.00252290280879963,0.00252290280884426,0.00252290280880341,0.00252290280870926,0.00252290280858558,0.00252290280845258,0.00252290280833556,0.00252290280825762,0.00252290280821788,0.00252290280818701,0.0025229028081355,0.00252290280807022,0.00252290280802514
"1640","714",40,1,NA,NA,NA,NA,NA,NA,NA,-0.0474337916976189,-0.0480314189136135,-0.0481488786822484,-0.0462583731265558,-0.0415397993898046,-0.0342336277681901,-0.0250442862885591,-0.0145673650021387,-0.00343222188056758,0.00725248300237102,0.0159973382714445,0.021656657530148,0.0240073539105907,0.0236332317628287,0.0214533377351829,0.0184741166074305,0.0157093139916327,0.0138492959563521,0.0128274126864376,0.0119560582617069,0.010720900214561,0.00933547654325118,0.00834628081539157,0.00785780961371851,0.00745574516498104,0.0068138632236121,0.00592689249920308,0.00459284761211354,0.00214230733523313,-0.00179945768142176,-0.00639672888660026,-0.0099526278476294,-0.0113119263066401,-0.0106346942793563,-0.00877726151216485,-0.00643475318231368,-0.00419814560354759,-0.00290940776187787,-0.00314958921588571,-0.00434430688184895,-0.0050744860472498,-0.00465418471894408,-0.00402517709066497,-0.00472253833755532,-0.00724811780147716,-0.0108806569760054,-0.0148095980263661,-0.0187841089266247,-0.0225966853822188,-0.0256218300603108,-0.0273207369395614,-0.0278808565176578
"1641","715",53,1,NA,NA,NA,NA,NA,NA,NA,-0.00457487896777398,-0.0272601958901491,-0.0544032111295265,-0.0647291536323953,-0.0582909656532247,-0.0512188850973223,-0.0492992521865621,-0.0389785152805069,-0.00813566363332408,0.0331270856924133,0.061043148459627,0.0640874944352641,0.0511182832103543,0.0338649756188407,0.0123083134255009,-0.0161048371734991,-0.040831791947566,-0.0440086506365271,-0.0225879858383913,0.00416598644251409,0.0132860288424366,-0.000775886283314708,-0.0262132760627853,-0.0484431465932156,-0.0584688941032172,-0.0517028968893172,-0.028925669925834,-0.000513513304525981,0.0180414611610704,0.0206148997660829,0.0176636438020021,0.0243012711095107,0.0420162951460361,0.0558383869154555,0.049842686276663,0.0231446411361582,-0.00936613407928721,-0.029842153480363,-0.031017006984539,-0.0199474605280026,-0.0101636578958371,-0.00913632508476536,-0.0121941824621212,-0.00865584590001034,0.00639023522099613,0.0269772758040137,0.041672558798562,0.0419170133889546,0.0258874259883795,-0.00140350562561875,-0.0291982172035425,-0.0457162438131788
"1642","716",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0627938511129356,-0.0629898474440727,-0.0628624768541599,-0.0617218479943094,-0.0590672988699288,-0.0544147074638708,-0.0470202035745653,-0.0362136791569421,-0.022204495671996,-0.00648997257420381,0.00863385881224199,0.0210511878636018,0.0295496328739584,0.0339411934017659,0.034724234206472,0.0326228564228086,0.028323690937573,0.0225498911682889,0.0162620183010684,0.0105756272269844,0.00629433412334324,0.00349114812160689,0.00161668086395306,4.37900102516764e-05,-0.00151087962165875,-0.0030399660726701,-0.00455918830438407,-0.00623999755027183,-0.00819725395180826,-0.0101627394075032,-0.0114214641238579,-0.0112042248872504,-0.00932339555130435,-0.00650933009588339,-0.00405319176146723,-0.00299664869685312,-0.00358711752475505,-0.00542777824428686,-0.00799086404420768,-0.0108522895554439,-0.0134921454370474,-0.0151212670631702,-0.0149755839602872,-0.0129405472570976,-0.00990756872179221,-0.00738625868452392,-0.00650721111504704,-0.00717718142429158,-0.00820074304317409,-0.00839235419592055,-0.00765988216495583,-0.006908132210106
"1643","717",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0467604092219893,-0.0462585150627988,-0.0451341435581736,-0.0430848012224809,-0.0396163137262089,-0.0345154559930467,-0.0282274548490831,-0.0215319046730211,-0.0149422148327787,-0.00865400194161614,-0.00299439230017851,0.0014525451483649,0.0043424393632665,0.00599306703805613,0.00709180748542182,0.00802326832552636,0.00860241869574008,0.00840195981254022,0.00720453146606848,0.00519681412910744,0.0029273336442841,0.00111921742262178,0.000332944347351871,0.000623727174350108,0.00149967597671186,0.00224240312105017,0.00227162301871875,0.00128926044825728,-0.000697870900189024,-0.00332563349237125,-0.0059298671237058,-0.00786926370624674,-0.00886719687565662,-0.00897883126005738,-0.00826590950272443,-0.00669049490978724,-0.00440717412334224,-0.00197784104423371,-5.667384497543e-05,0.00117395631050621,0.00213394850166626,0.00337637692039094,0.00507536561804778,0.00699968970852094,0.00885234631197984,0.0104987286286529,0.0119069704849548,0.0130295764219934,0.0138224750055609,0.0143149946325662,0.0145880397795384,0.0147059658852942
"1644","718",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0542256276194555,-0.0540442673324693,-0.0534101023236924,-0.0515656319393467,-0.0475397249899853,-0.0410075413807653,-0.0325653081664937,-0.0229814794357995,-0.0127028188273379,-0.00249909813891758,0.00597236298133996,0.0111119837569981,0.0128894010157746,0.0127765613110995,0.0120707777857496,0.0108391174914725,0.00866000924965737,0.00572204385607078,0.00267937947592412,-0.000155001092189355,-0.002818262224763,-0.00498736672382205,-0.00580118083029824,-0.00453972994347573,-0.0012857677851118,0.00297833493302158,0.00660913094890792,0.00784032036835813,0.00582325855623833,0.00152750114506495,-0.00273052182409528,-0.00506786062659825,-0.0053148730509458,-0.00447262272436766,-0.00328124063177182,-0.00169496664680469,0.000495941690756285,0.00312532450720071,0.00585735981306601,0.00854781267846849,0.0112004345669398,0.013795690125418,0.0163454644313181,0.0189647404255526,0.0217308360721853,0.0245583246366492,0.0272821778291552,0.0297203547764782,0.0315876710016676,0.0325783094818095,0.0327334529431549,0.0325623999575515
"1645","719",53,1,NA,NA,NA,NA,NA,NA,NA,-0.047512180444049,-0.0477249858155639,-0.0475828022843157,-0.0462263498529156,-0.0430517627966345,-0.0379325767947045,-0.0310171887301514,-0.0225477499059096,-0.0130118511357262,-0.00333862125342266,0.00534331103257835,0.0122941613554102,0.0174409202189807,0.0210123005041624,0.0230376266964336,0.0233690028897369,0.0220959884456424,0.0196552411412654,0.0164603692957248,0.0126755356908317,0.0085392541947229,0.00470353588551742,0.0019022080938389,0.00024962674178397,-0.000892367814250727,-0.00229966557004135,-0.00436961166891359,-0.0072461977800653,-0.0110047136518094,-0.0152486293373493,-0.0186637261857636,-0.019557967801894,-0.0171635434442423,-0.0122427423079019,-0.00628837908642277,-0.000389958248962374,0.00491449806647726,0.00905257080371169,0.0113276785125065,0.0115552794466636,0.0103710621087363,0.00859740552279487,0.0064352254673643,0.00341798081288358,-0.00105099659923313,-0.00728368548493896,-0.0150729667049798,-0.0233726375803944,-0.030330468976022,-0.0343250770741027,-0.0353556976306341,-0.0350754643917238
"1646","720",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0116401371740231,-0.0116076854516316,-0.011540120632261,-0.0114407104967547,-0.0113110954664761,-0.0111491961974153,-0.0109561074006976,-0.0107408706041436,-0.0105169794266022,-0.0102953011815161,-0.0100802041672594,-0.00986872669263272,-0.00964911131827284,-0.00940058645135244,-0.00910086058275028,-0.00874088979511911,-0.00833467214025685,-0.00791224960707804,-0.00750041685796399,-0.00710956308726485,-0.00673823579242527,-0.00638625854990282,-0.00605818194397911,-0.00575313113535336,-0.00545615537672117,-0.00514497066947439,-0.00480626980156806,-0.00444361356891365,-0.004069624089859,-0.00369373517927762,-0.00331947790463794,-0.0029512069319908,-0.00259913763465014,-0.00227583163825162,-0.00198815652773132,-0.00173265976823589,-0.00149804346881344,-0.00127301524901635,-0.00105446811462317,-0.000849690566755656,-0.000669684567560003,-0.00051915053955276,-0.000393777727357048,-0.000288384509082418,-0.000206387220897497,-0.000158617930311689,-0.000151986141756932,-0.000180327145601122,-0.000226416422797637,-0.000271480910953859,-0.00030302873313226,-0.000317400537255264
"1647","721",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0618125742157545,-0.06199166270516,-0.0617981391154385,-0.0605665920877554,-0.0579368915272711,-0.0535549904165078,-0.0464995890325711,-0.0356267308384859,-0.0210491403564246,-0.00519058510765857,0.00825254410312104,0.0168577152796354,0.0209817999589726,0.0227234746749609,0.0237295919749237,0.0242596075509162,0.0239721489679674,0.0228658789549502,0.0212492854528775,0.0192935758509925,0.0170279685109859,0.0145930778676524,0.0121932731608656,0.00991034340120889,0.00781889482784992,0.00616505893879715,0.00511184812036314,0.00434342581372715,0.00326692063281531,0.00169797702232843,7.61817704704182e-05,-0.00111715127809342,-0.00189107719107118,-0.00250526308790522,-0.00293113611113816,-0.00286467492940679,-0.00222288176207108,-0.00136972874303543,-0.000811702301309003,-0.000818963499653824,-0.00133320397144221,-0.00206614794794047,-0.00266146825800329,-0.00293649056175727,-0.00304821622689633,-0.00332861077389524,-0.00394242720321447,-0.00483164827196902,-0.00596362949321572,-0.00736301247101223,-0.00878747839256211,-0.0096802676905734
"1648","722",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0320811739829592,-0.0319151883888715,-0.0313913772371728,-0.030171737397352,-0.0279302399248853,-0.0246554293862689,-0.0207496379445506,-0.0167461621261127,-0.0129777732913374,-0.0095506685128337,-0.00650133035563383,-0.00384327909006577,-0.00155524534512486,0.000291902312850034,0.00142746472565802,0.00160275263822984,0.000968357781161444,5.67440458014712e-05,-0.000709837203891173,-0.00136420262812575,-0.00213061236113643,-0.00292813990166607,-0.00331095099768097,-0.00289187142829372,-0.00171153374655697,-0.00021158708020641,0.00102676849263239,0.00152680866568544,0.00109113576662789,-0.000120047795967082,-0.00170449736216316,-0.00327030111477278,-0.00457559971603594,-0.00545464469511359,-0.00573315836151256,-0.00531153217307256,-0.00430014295528736,-0.00301214772465874,-0.00182110703417182,-0.000987055650102153,-0.000475142437141418,0.000152869565920755,0.00155574482698873,0.00413115981653545,0.00767948907145066,0.0116174054224711,0.0154798548946173,0.0190803711555216,0.0222335146173933,0.0245941507283816,0.0259286434049097,0.0264072806088622
"1649","723",53,1,NA,NA,NA,NA,NA,NA,NA,-0.058914275905239,-0.0625119183841025,-0.0701119841197042,-0.0788688861558349,-0.0836941925175337,-0.0822782009352657,-0.0765893951022153,-0.0675847301146273,-0.0511895419977269,-0.0235967294854816,0.0101760100768165,0.0376360494165693,0.0504534716074622,0.0516231028437211,0.0488335969281627,0.0437823884671935,0.0322801813849067,0.0139026971290996,-0.00363820930745795,-0.0120004390380822,-0.0109783117154203,-0.00660993849388658,-0.00206948466022638,0.00576497119141217,0.0199735333711851,0.0365811259134293,0.0456549549445203,0.0383256072247196,0.0121148023909636,-0.0279263049403087,-0.0698394658431593,-0.0973150362329517,-0.0971073934774038,-0.0687359952116811,-0.0267714737014708,0.00948923939348989,0.0300137857987169,0.0372951631501319,0.037119504796478,0.0302925761464465,0.0158325727139833,-0.00103262459362841,-0.00963607241135578,-0.00366277999777731,0.0135143953307245,0.0349249500127394,0.0576251312061871,0.0806737200673907,0.0986269697653084,0.103830174367991,0.0967323779276135,0.0882658634321793
"165","724",20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00521999943546803,-0.00522334006367275,-0.00522491336569564,-0.0052119682226075,-0.00516668342294135,-0.00507458005691341,-0.00493344038368604,-0.00475559793066238,-0.00456161216650508,-0.00436929494828742,-0.00418411149968634,-0.00399690935079322,-0.00379259151353573,-0.00356528733778338,-0.00332637096136557,-0.00309497059745656,-0.00287904931113037,-0.00266851143962188,-0.00244990147033963,-0.00222609572443466,-0.00201708725702665,-0.0018408460453776,-0.00169751583141342,-0.0015743306738738,-0.00146148870580398,-0.00135779869848451,-0.00126283633287905,-0.00117201999969119,-0.00108423614454445,-0.00100983013648293,-0.00096340579173293,-0.000947270480202933,-0.000947047086289121
"1650","725",53,1,NA,NA,NA,NA,NA,NA,NA,-0.0312949018433537,-0.041233377400502,-0.05684823358978,-0.071251469020071,-0.0811663608343269,-0.086821760557767,-0.0866555317396228,-0.0754888415909643,-0.0495089639700869,-0.0126441522723626,0.0232434264995897,0.0460177519208143,0.0523261862897576,0.0488643837403349,0.0437078716079606,0.0372087481880046,0.0241378425708632,0.00512918971502474,-0.00852305496811501,-0.00600039415339504,0.00873856319792599,0.0194327184500569,0.0158256633070355,0.00503617062821804,0.00167772763319696,0.0101403745150506,0.0208548915662816,0.0216486902589865,0.00738738767938552,-0.0202413436767728,-0.0544152808151872,-0.0811776188393316,-0.0828002688843273,-0.052054426308461,-0.00335251228592304,0.0365154537339334,0.0513987390188468,0.0468105976593375,0.0375215644473881,0.0294317518792095,0.0179184835043031,0.000730026520418203,-0.0144257033156505,-0.0168877732752988,-0.00358224645560723,0.0198875203913389,0.0457880997306477,0.0685258479320097,0.0840705038314282,0.0900104230240508,0.0882084810184405,0.084781199674909
