"","SpeciesSSet","Freq","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029"
"16","668",53,1,-0.00423949868201623,-0.00262299405224509,0.000833845254474497,0.00496660641461455,0.00735242467311803,0.0062519178144016,0.00217265390087062,-0.00281011117280494,-0.00698829364736309,-0.00979377172152951,-0.0109427826790403,-0.00972844426839181,-0.00566112840652133,0.000459947357424717,0.00653225532905566,0.0103255408237328,0.010724203863012,0.00800556867965918,0.00312360316934424,-0.00307242682489806,-0.00971988344343577,-0.0151975283363428,-0.017249484731102,-0.0146492302078038,-0.00870402297598716,-0.00241548679525661,0.00207484558939885,0.00470533308005727,0.00609187020685953,0.00584065403656009,0.00302800914333634,-0.00215179920580644,-0.00814618811112267,-0.0132811372934154,-0.0163805928767853,-0.0163102498370433,-0.0121892156843479,-0.00470292169147291,0.00355134181444905,0.00978740033086956,0.0128220474495291,0.0129213377849351,0.0107495640975404,0.00730387321958048,0.00409946512057457,0.00193072809582429,-0.000534238895399053,-0.00553645401867664,-0.0131539923917416,-0.0205593410469471,-0.0249720477109419,-0.0263745748334663
"160","669",53,1,0.0026982784841465,0.00506021873784102,0.0100190193794818,0.0167977491089912,0.0228773258077708,0.0237409892042595,0.014829159908798,-0.00408943359369784,-0.0260302308277018,-0.0399146339315162,-0.0385192874736209,-0.0238948524262632,-0.00472279184344426,0.0111041122961693,0.0205097942375301,0.0231374905149679,0.0184470308595746,0.00681976906052073,-0.00799171108231311,-0.0203702969175565,-0.0274019575038498,-0.0303679634786729,-0.0310419537404787,-0.0280338153580688,-0.0183046697418572,-0.00187759057325376,0.01614729643248,0.0284128822116423,0.0298313837908366,0.0201106869685357,0.00331159569677109,-0.0144859584436055,-0.0276872699925734,-0.0323671329129684,-0.0263048185328776,-0.00978110281705558,0.0124839370818828,0.0315415928173555,0.0391887007314127,0.0339485966232593,0.0211356083783607,0.00666069227949961,-0.00757794130635903,-0.0214274207231235,-0.0321910770625475,-0.0356611594769651,-0.0309204653758699,-0.0212860464324307,-0.0101216813880103,0.00158770741448544,0.0125409824587321,0.019256152715077
"1600","670",53,1,-0.00254577862964434,-0.00254577862962746,-0.00254577862959104,-0.00254577862952976,-0.00254577862945515,-0.00254577862937344,-0.00254577862928551,-0.00254577862919314,-0.00254577862909589,-0.00254577862900884,-0.00254577862893379,-0.00254577862886451,-0.00254577862878769,-0.00254577862867889,-0.002545778628535,-0.00254577862836003,-0.00254577862816419,-0.00254577862795768,-0.00254577862774452,-0.00254577862752026,-0.00254577862729199,-0.00254577862706551,-0.00254577862684613,-0.00254577862663563,-0.00254577862642824,-0.00254577862620131,-0.00254577862595884,-0.00254577862569771,-0.00254577862543393,-0.00254577862518035,-0.0025457786249401,-0.00254577862470473,-0.00254577862447514,-0.00254577862425798,-0.00254577862406347,-0.00254577862388805,-0.00254577862372951,-0.00254577862358296,-0.00254577862345284,-0.00254577862333782,-0.00254577862323391,-0.00254577862313221,-0.00254577862302607,-0.00254577862291949,-0.0025457786228178,-0.00254577862272143,-0.00254577862264149,-0.00254577862258643,-0.00254577862255756,-0.00254577862254868,-0.00254577862254868,-0.00254577862255045
"1601","671",53,1,0.0105469241058516,0.00889657494219209,0.00584381568597525,0.00287433817484883,0.00176954343575497,0.00277378675803108,0.00440421235926935,0.00544613165127439,0.00642873557652335,0.00838349226564716,0.0107065420170724,0.0114047445303522,0.00952172127531536,0.00635978079111554,0.0039200556902026,0.00280783452205791,0.00212536462533386,0.000879317877882979,-0.00110238839534604,-0.0033116426060098,-0.00492538095649131,-0.00503055759581938,-0.0030305447083796,0.000865789266164096,0.00556588148199832,0.00945979715029033,0.0109806496826588,0.00943217793226037,0.00589515857081313,0.00314463554831468,0.00394356740021617,0.0090494403681971,0.0168979368183502,0.0248298294171949,0.0300010763431153,0.0295470983348829,0.021591187024931,0.00735026693881835,-0.00833595614387939,-0.0199636854467786,-0.0253216824326565,-0.0261727505952898,-0.0252355880247719,-0.0233423257048964,-0.0196667034523128,-0.0136682222215354,-0.00594670552580467,0.00239527533873085,0.0103610989041569,0.017013492017095,0.0215001104206931,0.0235332336616905
"1602","672",53,1,-0.063848128068714,-0.0664475525023063,-0.062023267784856,-0.0421748736778693,-0.0109126866373552,0.0190030022229921,0.0401003687215056,0.0556846389332972,0.0688557708498085,0.0706297994377381,0.0466545913624392,-0.00226716780899983,-0.0520790419509365,-0.0736580107092797,-0.0586484349040481,-0.0241796320462253,0.00661206260796687,0.0238714694220197,0.030621719035528,0.0298543096933894,0.0186388228324588,-0.0049559878315022,-0.0337018704272825,-0.0532019857151211,-0.052434914920084,-0.0324453433196732,-0.0052616806815875,0.0158569597701095,0.0259749516846792,0.0289723204639882,0.029300143327224,0.0250889892326422,0.0110580544766972,-0.0124659923703141,-0.0356179402719645,-0.0450653869820106,-0.0340915896488472,-0.00804459837350358,0.0184869384596702,0.0312833507907451,0.0271147645276297,0.0159329213728303,0.00980194601204376,0.00881288330226582,0.00189569278590529,-0.0160774963033568,-0.0330716278939676,-0.0321564733768334,-0.0129303240200289,0.00719055833882098,0.0142879978447423,0.0124167163784934
"1603","673",53,1,0.00611507550644674,0.00611507550645074,0.00611507550644763,0.00611507550646007,0.00611507550646095,0.00611507550646362,0.00611507550645651,0.00611507550644985,0.00611507550642987,0.00611507550641477,0.00611507550639212,0.00611507550637258,0.00611507550635926,0.00611507550634949,0.00611507550634149,0.00611507550634593,0.0061150755063486,0.00611507550636059,0.00611507550637391,0.00611507550639212,0.00611507550641299,0.00611507550643609,0.00611507550645607,0.00611507550647339,0.00611507550650625,0.00611507550654933,0.00611507550660129,0.00611507550666657,0.00611507550673096,0.00611507550680246,0.00611507550687751,0.00611507550693924,0.00611507550700141,0.00611507550705515,0.00611507550709689,0.00611507550713242,0.00611507550716084,0.00611507550717771,0.00611507550719192,0.00611507550720347,0.00611507550720347,0.00611507550720791,0.00611507550720614,0.00611507550719903,0.00611507550719104,0.0061150755071786,0.00611507550716883,0.00611507550716706,0.00611507550716528,0.00611507550716794,0.00611507550716794,0.00611507550716794
"1604","674",53,1,-0.0154806949875099,-0.0164131802291734,-0.0163443951595021,-0.0146412948509143,-0.0139436616170474,-0.0165606355999,-0.0198013577098013,-0.0174004326705102,-0.00623811751457337,0.00972683811349695,0.0229007547416571,0.0284244820299762,0.0266655952185013,0.0211088311785463,0.0157856974264796,0.0141999014207497,0.0179580047964796,0.0246467550534035,0.0280988242140467,0.0229732886040155,0.0100324175515789,-0.00356213519382553,-0.00968354947658101,-0.00525588237927566,0.00618046509056724,0.0174256685247993,0.0217860567478305,0.0159293426899394,0.000865527695312007,-0.0189553179318431,-0.0381299316662667,-0.0528400931380346,-0.0615072253785798,-0.0635775481879872,-0.0585385738305277,-0.0464582654976442,-0.0288165951741193,-0.00811211642855936,0.0129360618082508,0.0309478485077472,0.0411904827866771,0.0394870113089785,0.0264654712384242,0.0092389656229459,-0.00313771953235253,-0.00677907754892404,-0.00491112262436255,-0.0025381946037053,-0.000600585744493065,0.00327368468602351,0.00935189114106549,0.0139987206217984
"1605","675",53,1,0.00332144688114999,0.00575852545510358,0.00970375189618489,0.0126383096054767,0.0123020920851009,0.00883928828737446,0.00447330097204279,0.000874469446877857,-0.00252851915286101,-0.00723539868500955,-0.0133343943395516,-0.0190440548215793,-0.021978095915248,-0.020194361388409,-0.012846510868767,-0.00131044534818869,0.0104070205594291,0.0179934136366389,0.0203528380256817,0.0199331177347455,0.0189684886497798,0.0164576398695453,0.00994526422116371,-0.000445251373711653,-0.0111812449993343,-0.0183899811670454,-0.020577619310866,-0.0184316382135306,-0.0135894335949915,-0.00837477971299005,-0.00543726754702645,-0.00611501275684656,-0.00924702393864951,-0.012414748936564,-0.0141546655820242,-0.0142151334629856,-0.0120873071913619,-0.00677981548076056,0.00133742173855511,0.00941249833178848,0.0138822956228375,0.0133870510260099,0.00960312670184749,0.00543357989520299,0.00275918759289162,0.00164350117286771,0.000974620770487267,-0.000403573820283221,-0.00282906691735318,-0.00566951799442705,-0.00792018258898075,-0.00900900244111558
"1606","676",53,1,-0.00231633603488834,-0.00237688916392909,-0.0024509142652982,-0.0024016339473274,-0.00204654166375562,-0.00128185232089661,-0.000180015789040588,0.00105595150680671,0.00226184772211679,0.00344377781839134,0.00473596315899805,0.0062248584738378,0.00781684710976371,0.00927987607577041,0.0104086968805794,0.0111395274577504,0.0115056794613921,0.0115096205098193,0.0110800108181066,0.0101737884128039,0.00890281774967061,0.0075306829535613,0.00633155119999973,0.00544310129271164,0.00482561355780931,0.00432253959799711,0.00375648754032154,0.00301563393831739,0.00210707945525135,0.00115006635158199,0.000304247595583895,-0.000321588450851618,-0.000721598730649031,-0.000984493081987559,-0.00123394186301873,-0.00153680128825018,-0.00183176051694378,-0.00196113375724716,-0.00181610519042064,-0.00146053474639896,-0.00108094290618821,-0.000801255909381293,-0.000570988253946414,-0.000240275341251373,0.000300198884531699,0.00107732093560742,0.00206731459453779,0.00317960629016234,0.00421620117798627,0.00494676198146138,0.00528706737152707,0.00536703175219344
"1607","677",53,1,-0.0365416977176021,-0.0290728544685548,-0.0175084099748486,-0.00671992621495754,0.00115725110344611,0.00648444698842976,0.0111811759458749,0.019267456753826,0.033304834438225,0.0471070915168856,0.0466331749247253,0.0240151413217253,-0.010472894886405,-0.0350632964215087,-0.0351607531860911,-0.0131422041801219,0.0173294806344009,0.0408536218410607,0.0457503779482593,0.0291209828064281,0.00117681573431261,-0.0203207198084607,-0.0250805617453036,-0.0180122471873316,-0.00979852909957435,-0.00401212095855552,0.00213403481676711,0.00865378764015334,0.0118823088240529,0.0114292310281012,0.0103209160384528,0.00714058208565627,-0.00435369042323197,-0.0239046442774615,-0.0389791504710448,-0.0361784757625143,-0.0158918095903315,0.00882125622012708,0.0257264182289858,0.0317105864783582,0.0303639190773355,0.027115294805077,0.02594317712148,0.0252944923101834,0.0171781418216406,-0.00393583753338422,-0.0301790353514697,-0.0442042567282477,-0.0370526951268468,-0.0175965078242886,-0.00131175559088437,0.0054406281233863
"1608","678",53,1,0.00784984584361048,0.00612676091341369,0.00205325521899979,-0.00388653088782664,-0.00965742787696522,-0.0128966133029254,-0.0126066227931267,-0.00960529766721363,-0.00542430563584073,-0.00105518026115803,0.00319871366189872,0.00705354651506029,0.00989179929609607,0.0111519307625434,0.0108476451401822,0.00954660193425916,0.00788029374794919,0.00613481405770067,0.00424188224174893,0.00203996263519368,-0.000454296888006578,-0.00289461552844017,-0.00464866453752277,-0.00512065480409651,-0.00423355608235987,-0.00263199801821967,-0.00127659772469846,-0.000760830772257304,-0.00108112662982895,-0.00202293032792777,-0.00347739245872747,-0.00519451182307584,-0.00652816333492945,-0.00690561189204164,-0.00651094983068035,-0.00596027791781406,-0.00512518386934557,-0.0029098009991575,0.00119607703449987,0.00570911763020332,0.00818241408338327,0.00778627831886602,0.00614010455077141,0.00523695390396917,0.00522854526240613,0.00489870092668454,0.00376509156423488,0.00266088668387177,0.00226610086747225,0.00213452856408569,0.00164368494190814,0.00108170366716287
"1609","679",53,1,0.00118425542261713,0.0420479387163919,0.0862722090987358,0.0849991449124059,0.0307536430524942,-0.0348014373799215,-0.0648259767187604,-0.049977556139726,-0.0176901227706749,0.0013477359294165,-0.000750887380303933,-0.0114756498054724,-0.0158832081585643,-0.00873938184460377,0.00530683833611212,0.0175878400218674,0.0222372665561044,0.0208051077413285,0.0197139248684031,0.0203531434729967,0.0135163767973041,-0.0100845431031957,-0.0421402333990999,-0.0569212707259665,-0.036878122500303,0.00420148094121231,0.0325588133497039,0.0312954135916512,0.0178338798673754,0.0185698365394718,0.0326790950399265,0.032691942771613,0.00162906950872088,-0.0418385136920576,-0.0626444672500774,-0.0476362554441359,-0.0159015462421404,0.00649187599829615,0.0119511216407013,0.00974359883320597,0.00878197131070291,0.00970129040442558,0.00972507394770572,0.00695239471173226,-0.000371308206136955,-0.0123937634916715,-0.0234725447869848,-0.024281645296433,-0.0112837314682768,0.00849513401045288,0.0244174631016776,0.0316899561011175
"161","680",53,1,0.0106694291511338,0.0122398149437997,0.0129495863367146,0.0101687745017811,0.00381799062140775,-0.0041550074336647,-0.0122225900143991,-0.0198994814837525,-0.0261119889815964,-0.0284008171931913,-0.02472471799675,-0.0157593340258,-0.00480222260785723,0.00452039008059524,0.0101218174712487,0.0114514065538525,0.00869153717366933,0.00259956875970069,-0.00521516261271193,-0.0126676310686369,-0.018247653532526,-0.0215536785729054,-0.0226510264163555,-0.0211712225066161,-0.0164449421363346,-0.00851550065530571,0.00140260743641507,0.0116702797825941,0.0210110460662056,0.0280941344547379,0.0307067667834913,0.0264493842871327,0.0149964598331147,-0.0005851650408637,-0.0153399833644272,-0.0253380202891615,-0.0291380803800156,-0.0272127874076111,-0.02116006789017,-0.013616899960025,-0.00761115739821161,-0.00469333280411277,-0.00379526372920047,-0.00278012748406908,-0.00125548888072524,-0.00122237925986024,-0.00473124882943177,-0.0114521859252323,-0.0188990465431851,-0.0246134353459948,-0.027729373628147,-0.0288249202143311
"1610","681",53,1,0.00587660546718594,0.00151910577502257,-0.00160072047866633,0.00214131037524767,0.0116480193344306,0.0209040863194936,0.0257447132954072,0.0263047805435881,0.0240324024656027,0.0194637385465555,0.013372447652475,0.00748245956019655,0.00250136534760959,-0.00305358120747634,-0.0103530544444852,-0.0172579828750736,-0.0194809575104573,-0.0149545222508043,-0.0062566658836789,0.00130662596316,0.00355929946657074,8.40035712461606e-05,-0.00555128958074302,-0.0080642993792992,-0.00444719289379014,0.00325324968168372,0.00961472770035599,0.0109413074659068,0.00830557486111871,0.00511516366262077,0.00254343910909638,-0.00134745892214783,-0.00808201299323308,-0.0157365290504705,-0.0201365336782522,-0.0185309580857211,-0.0115971976322458,-0.00237238429801279,0.00597493772461855,0.0114075986984687,0.0129818146632816,0.0103823117128843,0.00388338798980037,-0.00508951164087001,-0.01351914878156,-0.0175790877310007,-0.0147598255910326,-0.00576887141029214,0.00569334316079795,0.0153531036775383,0.0209554792879434,0.0229629838429228
"1611","682",53,1,0.000111801173564796,0.000137301769592035,0.000185808964757062,0.000336174724802962,0.000754794805709391,0.00154320114611473,0.00262549849704907,0.00383455366185315,0.0050576788365384,0.00624104700506001,0.00729655884540392,0.00808252748112048,0.00848084131207294,0.00847171238753575,0.00816400414360841,0.00776680473192526,0.00744467287434913,0.00711973744029182,0.0064843662285563,0.00532714985240634,0.00380937592426056,0.00228876553568602,0.000907373509041243,-0.000440435685123752,-0.00168213163345854,-0.00234603891303431,-0.00197172938349333,-0.000644429322723905,0.00107414499341152,0.00270473739854094,0.00415735282674889,0.00551689685997836,0.00677987427741522,0.00790682299437906,0.00894617023911159,0.00993304751051438,0.0107416375808755,0.0111602755436024,0.0110377860106499,0.0102305430630629,0.00849407929066537,0.00563828461441096,0.00183368490224334,-0.00235435548199581,-0.0062659396087299,-0.00940957984894508,-0.0115010547418795,-0.0124880715593267,-0.0126498763838678,-0.012506390029698,-0.0124477283009803,-0.0124927444304985
"1612","683",53,1,0.0510147640562186,0.0101538102970378,-0.0393006480312521,-0.0523498320905169,-0.0198699175256358,0.0227049433861173,0.0398973819769624,0.0355087988850915,0.0351214703686118,0.0407663515947392,0.0284998442741706,-0.00693601374244723,-0.0337745295592655,-0.0264542652309689,-0.00480354992969589,-0.0035710221981331,-0.0166041176781939,-0.00523764378947478,0.0385090668163413,0.072322253160551,0.0603692466063466,0.0213278664032721,-0.00138137879495348,0.0035067173522183,0.0131655931893535,0.0105005821465256,-0.00371207288568121,-0.0296931830318039,-0.0643448293638325,-0.0762607655245087,-0.0246237495004493,0.0763639915561836,0.142424644181603,0.102961839044981,-0.0112202553707932,-0.0957889717152622,-0.0879967842044329,-0.0263355696648753,0.00997030762887441,-0.0066337323743344,-0.0374068407464399,-0.0366499496272539,-0.000894498755048101,0.0388389172752026,0.054724281037057,0.045065156182436,0.0279362409695589,0.0189176850886708,0.0155900845086281,0.00449294009806067,-0.0174391369355433,-0.0355602062847726
"1613","684",53,1,-0.0352310549058759,-0.031256784545282,-0.017659245253367,0.00173705834481463,0.0138609215228813,0.0163263967417668,0.023394350979463,0.0427706306398514,0.0582388929308006,0.0484357510924571,0.0155327788310364,-0.0180505481019351,-0.0364057020265669,-0.0398176368782597,-0.0316586656986129,-0.0127954019928351,0.00880034636008453,0.018720159130817,0.0132962796882587,0.0047844591671371,0.00290880829311835,0.00194460697400967,-0.00644077988639857,-0.0182444005118638,-0.0243461928745061,-0.0221918182053749,-0.00896484979268841,0.0246947934693393,0.0750466323943364,0.106731105391352,0.0801234730073528,0.00287041350205097,-0.0673390293220164,-0.0831370060339589,-0.054831072315352,-0.0253506092966784,-0.0148571071626575,-0.0108909901307239,-0.00314870952253266,-0.000555556064910867,-0.00968226133194161,-0.017913657798764,-0.010086892433498,0.00987101276532965,0.0244826158001832,0.0226421238573744,0.00636268556031894,-0.0148736638840123,-0.0281991091889937,-0.0228177438660406,-0.00171586666150603,0.0165876533973845
"1614","685",53,1,-0.0352124215035998,-0.0350327338758423,-0.0343824837072981,-0.0326543404633115,-0.0291929075266275,-0.0239128889217719,-0.0175330958623237,-0.0110377069974519,-0.00506382677469719,3.39617575424445e-05,0.00380936492869433,0.00588168495075614,0.00650903540179071,0.00663465220641801,0.00712660011696498,0.0080662454344107,0.00885468477251172,0.00886180920572777,0.00789250406543562,0.00622831616754649,0.00440679178873227,0.0028326246719923,0.00139472627954862,-0.000459126520385045,-0.00305147964132613,-0.0059038981393289,-0.00803723599287398,-0.00883630709926564,-0.00841685452130414,-0.00717242788426509,-0.00531037165905701,-0.0029938586637257,-0.000599416972514977,0.0015680867661807,0.00372436717727753,0.00635937259871411,0.00941526038567808,0.011984713916585,0.0130530607168264,0.012453807884409,0.0109621870584311,0.00955370672800093,0.00873980974897193,0.00854638473271008,0.00884652624875359,0.00952151559837677,0.010356116791264,0.0109597933423999,0.010941223216431,0.0102362638312912,0.00925654149968214,0.00860814487362771
"1615","686",53,1,-0.00266590604440431,-0.00266590604442074,-0.00266590604445271,-0.00266590604449846,-0.00266590604454375,-0.00266590604457706,-0.00266590604460726,-0.00266590604465478,-0.00266590604474493,-0.00266590604488659,-0.00266590604506334,-0.0026659060452694,-0.00266590604551054,-0.00266590604578898,-0.00266590604609762,-0.00266590604643113,-0.00266590604677042,-0.00266590604711592,-0.00266590604747208,-0.00266590604785621,-0.00266590604827277,-0.00266590604872396,-0.0026659060491907,-0.00266590604966011,-0.00266590605011441,-0.00266590605055628,-0.0026659060509906,-0.00266590605141026,-0.00266590605179839,-0.00266590605214789,-0.00266590605245254,-0.00266590605273542,-0.00266590605299744,-0.00266590605323325,-0.00266590605342465,-0.00266590605356365,-0.00266590605366313,-0.00266590605372663,-0.00266590605375283,-0.00266590605373818,-0.00266590605368844,-0.00266590605360006,-0.00266590605349615,-0.00266590605338912,-0.00266590605330164,-0.00266590605323724,-0.00266590605319728,-0.00266590605316619,-0.00266590605314931,-0.00266590605314665,-0.00266590605315509,-0.0026659060531653
"1616","687",53,1,-0.0365364740834466,-0.0381139453758985,-0.0386528535188688,-0.0344435910028111,-0.0235913157575594,-0.00771864240824938,0.00803592455808833,0.0171701342306592,0.0161894596412844,0.0076972289833046,-0.00221447097428351,-0.0100441595047367,-0.0164051655611668,-0.0208860720103741,-0.0188407338760639,-0.00687122334473145,0.00990092629151951,0.0202912361369059,0.0176361256511415,0.00525249992679377,-0.00891445338218277,-0.0194008788417048,-0.023540730006153,-0.0191372005663375,-0.00655792920587706,0.00823197659395403,0.0174227926706179,0.0189849426640589,0.0175314256889609,0.0169526943954632,0.015454582777275,0.00950199980723587,-0.000251919214715901,-0.00967640049583762,-0.0160293596963976,-0.0191901059695869,-0.0189165268163989,-0.0140137498126354,-0.00472129290687207,0.00624092122088582,0.0156527683974308,0.0212215000070475,0.0208590689452031,0.0129963993078497,-0.00073566901443245,-0.0144926363099138,-0.0217813158443527,-0.0200767600886356,-0.0115726354053014,-0.000562623542941676,0.00884413300655806,0.013865335573588
"1617","688",53,1,0.0739174640599241,0.0556490096411637,0.0203395361432399,-0.0195191167394908,-0.0459495991140044,-0.0490878869197222,-0.0338793242538773,-0.013387950089073,0.00241443730788404,0.0102028157336775,0.00993313402964668,0.00365792828531664,-0.00253042799069636,-0.00122383449689201,0.00823200517780354,0.0171455653303596,0.0162102599714355,0.00530204987697358,-0.00826881356078024,-0.0195289970689441,-0.0294281748784511,-0.0384461928820143,-0.0414374508977826,-0.0322309094425184,-0.0117093547955778,0.011286170193324,0.0264870038891176,0.0283926982381519,0.0181617166134913,0.00276177215876294,-0.0083548473211541,-0.00982833666387073,-0.00547583255331907,-0.00446834471596924,-0.0106148758689129,-0.0173831250923657,-0.0157386031219136,-0.00522896346570634,0.00574995919089805,0.00991888683035858,0.00776162577222816,0.00381783758381116,0.000300665968588687,-0.00308276739008018,-0.00568962327919764,-0.00609415325883766,-0.00491314324861136,-0.00397315866788905,-0.00241324305481827,0.00291552257937377,0.0117667094870404,0.018580382122817
"1618","689",53,1,0.00695831121591706,0.00688840731527973,0.00674927827839555,0.00655808352735709,0.00631826995914464,0.0060040664361436,0.00559495019155198,0.00512237310958907,0.00466143026242616,0.00426585252140654,0.00392588488371182,0.00360130355175414,0.00327754121613522,0.00296584604163108,0.00265754718150912,0.00230896088645549,0.00188061145481644,0.00137376809413414,0.000820364253776962,0.000251956161733347,-0.000313006948174266,-0.000866535872969365,-0.00140880745766925,-0.00193839939350093,-0.00243414512259843,-0.00285967379114638,-0.00320303630720753,-0.00350330343513328,-0.00381706745357224,-0.00415822821930867,-0.0044841415710879,-0.00473441109102257,-0.00486031172730383,-0.00481813571769996,-0.00456958728531109,-0.00411498260558973,-0.00351497563387282,-0.00286079343819479,-0.00222793522596643,-0.00166692633440402,-0.00121857722606622,-0.000907276248381272,-0.000719121909297904,-0.000611135445638844,-0.000549448461057089,-0.000523992291597164,-0.000526360901829559,-0.000538100988395573,-0.000551191416434893,-0.00057759532969115,-0.000620703480886053,-0.000655213497936735
"1619","690",53,1,-0.0183251925076544,-0.018273327466044,-0.018157634999131,-0.0179328644116525,-0.0175079068573496,-0.0168023773428729,-0.0157942447630286,-0.0144836794624161,-0.0128385740259067,-0.0108209619070236,-0.00846603697408654,-0.00590544226349121,-0.00331097569145844,-0.000834296511994292,0.00141014242317095,0.0033446670721633,0.00493042566508506,0.00615586759976305,0.00701817856301745,0.00753089909903037,0.00774687696618326,0.00774779124234959,0.00760827345590065,0.0073976602518353,0.00721266764907447,0.00714792425417987,0.00719175302826081,0.00718737268366532,0.00695550842223747,0.00645187141860326,0.0057678066759459,0.00499690024999211,0.00416439553203207,0.00328643754627178,0.00241574188092586,0.00158280292514146,0.000751381267669826,-9.95360349445029e-05,-0.00088135870087358,-0.00146273895998372,-0.00183308058338616,-0.00212607015409327,-0.00244586169736905,-0.00271757503093606,-0.00276069335784412,-0.0025034787469429,-0.00210162096115263,-0.00185035181260185,-0.00197681372464853,-0.00246957060110864,-0.00306595513990637,-0.00343929845382607
"162","691",53,1,-0.0446475210167709,-0.0487052144608198,-0.0484214243423158,-0.0354923710331594,-0.0117051973935238,0.0122384395740109,0.0258929736735114,0.0254076200757112,0.0135502500287514,-0.00303474511126023,-0.0171556932650549,-0.0246721096075349,-0.0257393455487289,-0.0218231842840502,-0.0125901568343969,0.00224144423987749,0.0189207043387913,0.030731703501695,0.0337338583256139,0.0291670442124694,0.0197571224826949,0.00669243512783479,-0.00814825849595735,-0.019916334604837,-0.0238815017341261,-0.0197216778562876,-0.0104596051521373,0.00148014577992317,0.0142092476515443,0.0234592827341307,0.0239613463899842,0.015019439699083,0.00198653160321527,-0.00914465172538437,-0.0164423627836952,-0.0203704791354609,-0.020382312391225,-0.0155150441169134,-0.00632286222359069,0.00628877849968079,0.0222332348944683,0.0390022824368406,0.048785705798589,0.0435886466909707,0.0243277861759514,0.00147876396182056,-0.0149173158459894,-0.0234666641220471,-0.0286473322336547,-0.03329920763615,-0.0367577091962881,-0.0382203878846044
"1620","692",53,1,-0.00847776846167458,-0.00802535622712974,-0.00727003461170916,-0.00644661895378484,-0.00560336031604236,-0.00460382231676792,-0.00333965799879876,-0.0018217873778259,-0.00010472799964556,0.0017525516596355,0.00363064964101589,0.00535387459975101,0.00680699155446063,0.00799292290492826,0.00891912134726613,0.00946357090593808,0.0094174336519357,0.00866025230974921,0.00726488083689514,0.00545696147527996,0.00352771859599232,0.00177326408665679,0.000425667175179667,-0.00043526880305933,-0.000907139907138976,-0.00117565594821611,-0.0013884948409113,-0.0016004571375503,-0.00179524671640219,-0.00191770855842588,-0.00189445583171599,-0.0016733439912846,-0.00127890152684906,-0.000825516722791075,-0.000450300039520846,-0.000205455290693823,1.58509130110396e-06,0.000357605533799488,0.00100264298867159,0.0019035442765396,0.00285446286345992,0.00361119318609249,0.00403996527563666,0.0041582804574074,0.00406723326887137,0.00386515099286466,0.00360072064581307,0.00326333859977135,0.00281430266807958,0.00226763313035572,0.00175496343902304,0.00145867992520254
"1621","693",53,1,0.0014940084556927,-0.000512757605504177,-0.00280324669467413,-0.00302211752743986,-0.000604074398180554,0.00255959974725517,0.00376362125645846,0.00174001015327319,-0.00223622998827144,-0.00512092401869824,-0.00444126686254531,-0.000697350548388265,0.00258392018916487,0.00212981024287595,-0.00137925367195368,-0.00391141176363785,-0.00328112708333705,-0.00282284753142958,-0.0081988104140982,-0.0205911215050354,-0.0346477871658815,-0.0434747155132733,-0.044017990733443,-0.0371274093946323,-0.0250298639564082,-0.0111716300803844,-0.000790619212397647,0.00219093324916075,-0.000576305129904586,-0.00345901231901458,-0.0035555914321872,-0.0032464618848782,-0.00498528202382964,-0.00692612361770584,-0.00661155718776696,-0.00624817140290945,-0.0096811923783533,-0.0149308851873764,-0.0148485907873619,-0.0064750027012912,0.00460026221915077,0.0114650120568704,0.0134205678912469,0.0128701220909515,0.00864362801416751,-0.00143099085177267,-0.0124742210196254,-0.0140033151115504,-0.00181521107858806,0.0162202682960664,0.0291241900646138,0.0338603938686073
"1622","694",53,1,-0.0288072906907988,-0.0292178059851587,-0.0299422324430807,-0.0306795742865633,-0.0310781920021346,-0.0308855739617513,-0.0299752786997083,-0.0282972288145349,-0.0258407739258022,-0.0226666664322415,-0.0189693353039981,-0.0150563515265909,-0.0111957826784161,-0.00746207270644028,-0.00377747724524569,-0.000143645704713702,0.00319870149750745,0.00589196555238014,0.00773673946514353,0.00880849253707572,0.00932882800170698,0.00950933039007928,0.00954195698125404,0.00962420867541125,0.00984817168360985,0.0100465463531663,0.00984981455061118,0.0089820778754619,0.00751038985317165,0.00579998280447169,0.0042524052820474,0.00308336773095075,0.00226516550484268,0.00157795480952139,0.000714790127182008,-0.000547188394001807,-0.00215467519042245,-0.00372276103042246,-0.00472718799709226,-0.00483878310651176,-0.00413808887047518,-0.00303492866733412,-0.00197352544007123,-0.001185272460142,-0.000685117538649527,-0.000455266500633655,-0.000575955689690488,-0.00114750801106611,-0.00210772886714694,-0.00317685400420276,-0.00401053250854111,-0.00441738147452164
